client id,client type,first name,last name,date of birth,gender,country,region,acquisition purpose,satisfaction score,loan applied,referral channel,age,Cluster
C1555,1,Julia,Martin,1946-04-25,F,UK,England,0,5,0,Website,80,2
C1556,1,Grace,Wood,1982-11-20,F,USA,Colorado,1,2,0,Agency,44,0
C1557,1,Joan,Griffin,1942-03-15,F,USA,New York,0,2,1,Website,84,2
C1558,1,Tyler,Phillips,2044-03-12,M,Mexico,Baja California,0,4,0,Website,-18,1
C1559,1,Sara,Mitchell,1975-03-27,F,UK,England,0,2,0,Website,51,0
C1560,1,Christina,Hughes,1940-07-15,F,USA,California,0,4,1,Client,86,2
C1561,1,Jeffrey,Green,1964-04-28,M,Mexico,Nuevo Leon,1,5,0,Agency,62,2
C1562,1,Maria,Morris,1987-07-05,F,USA,California,0,4,0,Client,39,0
C1563,1,Susan,Baker,1987-06-18,F,USA,Utah,0,5,0,Website,39,0
C1564,1,Jason,Wood,2064-11-06,M,USA,Washington,1,5,0,Website,-38,3
C1565,1,Kenneth,Bennett,1980-08-08,M,Mexico,Jalisco,0,4,0,Agency,46,0
C1566,1,Anthony,Wilson,1995-01-01,M,USA,California,0,3,0,Website,31,0
C1567,1,Frank,Wilson,1977-10-11,M,USA,Georgia,0,4,0,Client,49,0
C1568,1,Betty,Owens,1990-03-06,F,USA,California,0,5,0,Website,36,0
C1569,1,Pamela,Turner,1993-11-05,F,USA,California,1,1,1,Website,33,0
C1570,1,Amanda,Williams,1963-12-27,F,USA,Ohio,0,5,0,Website,63,2
C1571,1,Ethan,Morales,1978-06-03,M,USA,California,0,2,0,Website,48,0
C1572,1,Donald,Baker,2060-06-10,M,Australia,Queensland,0,3,0,Agency,-34,3
C1573,1,Amanda,Richardson,2046-05-07,F,USA,California,0,1,0,Website,-20,1
C1574,1,Gary,Morris,1984-08-14,M,USA,California,0,4,0,Website,42,0
C1575,1,Paul,Freeman,2000-12-19,M,USA,California,0,2,0,Website,26,0
C1576,1,Heather,Cook,1977-09-28,F,USA,Nevada,1,3,1,Website,49,0
C1577,1,Ethan,Edwards,1983-02-15,M,Germany,Bavaria,0,3,0,Website,43,0
C1578,1,Mark,Turner,1996-03-12,M,USA,California,1,2,0,Website,30,0
C1579,1,Robert,Bell,2045-10-03,M,USA,Arizona,1,4,0,Website,-19,1
C1580,1,Jordan,Martin,1997-12-05,M,USA,Georgia,1,1,1,Website,29,0
C1581,1,James,Reyes,2050-11-08,M,USA,California,1,1,0,Website,-24,1
C1582,1,Harold,Baker,1955-08-20,M,France,Ile-de-France,0,4,1,Client,71,2
C1583,1,Peter,Scott,2068-01-03,M,USA,California,0,2,0,Agency,-42,3
C1584,0,Nexus,Co,1985-08-12,M,France,Brittany,1,1,1,Website,41,0
C1585,1,Kevin,Watson,2060-10-10,M,Canada,Ontario,0,5,0,Website,-34,3
C1586,1,Carolyn,Roberts,1967-01-21,F,Germany,Berlin,0,3,0,Website,59,2
C1587,1,Carl,Cooper,2043-12-02,M,Canada,Quebec,1,4,1,Agency,-17,1
C1588,1,Patricia,Thomas,1980-10-25,F,USA,Utah,1,5,0,Website,46,0
C1589,1,Christina,Ward,2053-08-12,F,USA,California,1,4,0,Agency,-27,1
C1590,0,Elara,Co,1979-06-19,F,USA,Oregon,0,1,0,Website,47,0
C1591,1,Christine,Brooks,1971-08-15,F,USA,California,1,4,0,Website,55,0
C1592,1,Heather,Allen,2075-06-01,F,USA,Texas,1,2,1,Agency,-49,3
C1593,1,Anthony,Williams,2075-08-05,M,USA,California,0,1,0,Website,-49,3
C1594,1,Kathleen,Green,1969-10-24,F,USA,Colorado,0,2,0,Agency,57,2
C1595,1,Charles,Reed,1955-08-20,M,USA,California,0,5,0,Website,71,2
C1596,1,Frank,Hall,1979-11-10,M,Germany,Berlin,1,4,0,Website,47,0
C1597,1,Rachel,Cox,1949-12-28,F,USA,Nevada,1,4,1,Website,77,2
C1598,1,Angela,Adams,1940-06-23,F,USA,Georgia,0,4,1,Agency,86,2
C1599,1,Stephanie,Thompson,1980-11-19,F,USA,Virginia,1,5,1,Website,46,0
C1600,1,Jennifer,Rogers,1968-02-13,F,Belgium,Wallonia,0,5,0,Website,58,2
C1601,1,Tiffany,Parker,1996-08-13,F,Russia,Krasnodar Krai,0,3,0,Website,30,0
C1602,1,Harold,Turner,1986-11-01,M,USA,Nevada,1,4,0,Website,40,0
C1603,1,Hannah,Rogers,2062-09-07,F,UK,England,0,5,0,Website,-36,3
C1604,1,Ronald,Kim,2049-09-10,M,USA,Texas,0,4,0,Website,-23,1
C1605,1,Joshua,Collins,1999-01-21,M,UK,England,1,4,1,Website,27,0
C1606,1,Zachary,Howard,1965-03-20,M,USA,Washington,0,1,1,Agency,61,2
C1607,1,Emma,Hall,2063-03-11,F,USA,California,0,3,0,Agency,-37,3
C1608,1,Heather,Pierce,1999-11-14,F,UK,England,0,4,1,Website,27,0
C1609,1,Justin,Reed,2064-10-02,M,USA,California,1,2,0,Website,-38,3
C1610,1,Kenneth,White,1967-03-23,M,USA,California,1,3,0,Website,59,2
C1611,1,Sarah,Bryant,2075-09-02,F,USA,Nevada,1,4,0,Website,-49,3
C1612,1,Jason,Price,1990-02-25,M,USA,California,0,1,0,Agency,36,0
C1613,1,Ryan,Griffin,1998-01-08,M,Denmark,Southern Denmark,0,2,1,Agency,28,0
C1614,1,Julie,Williams,1968-05-16,F,USA,Utah,1,4,0,Website,58,2
C1615,1,Jason,Mitchell,2063-08-01,M,USA,Utah,0,5,0,Agency,-37,3
C1616,1,Aaron,Nelson,1991-09-01,M,UK,Wales,1,5,1,Website,35,0
C1617,1,Michelle,Baker,2052-10-09,F,USA,California,0,3,0,Website,-26,1
C1618,1,Linda,Price,1962-11-22,F,USA,Washington,0,2,1,Website,64,2
C1619,1,Jason,Baker,1952-10-24,M,Belgium,Wallonia,0,2,0,Website,74,2
C1620,1,Jacob,Morales,2044-05-07,M,USA,California,0,1,1,Website,-18,1
C1621,1,Carl,Wood,1954-06-15,M,USA,Oregon,1,2,0,Agency,72,2
C1622,1,Angela,Taylor,2061-02-01,F,USA,Oregon,0,1,1,Website,-35,3
C1623,1,Julia,Hall,1994-01-12,F,USA,Oregon,0,4,0,Website,32,0
C1624,1,Jennifer,Stewart,2051-01-04,F,USA,California,0,4,1,Website,-25,1
C1625,1,Harold,Wright,2000-02-03,M,Australia,Western Australia,0,4,0,Agency,26,0
C1626,1,Jennifer,Morales,1970-02-24,F,France,Provence,0,2,1,Website,56,2
C1627,1,David,Bryant,1973-08-14,M,USA,California,1,1,0,Website,53,0
C1628,0,Lumina,Co,1993-10-13,F,France,Normandy,0,4,1,Website,33,0
C1629,1,Stephanie,Roberts,1956-08-26,F,USA,Utah,0,5,0,Agency,70,2
C1630,0,Grandis,Co,1994-05-06,F,USA,Virginia,1,1,1,Website,32,0
C1631,1,Joan,Patterson,2066-03-12,F,UK,Northern Ireland,0,5,0,Website,-40,3
C1632,1,Victoria,Wright,2063-07-12,F,USA,California,1,3,1,Agency,-37,3
C1633,1,Sara,Bennett,1977-07-03,F,Canada,Ontario,0,2,0,Website,49,0
C1634,1,Sara,King,2044-01-11,F,USA,Georgia,1,2,0,Website,-18,1
C1635,1,Lawrence,Moore,1948-04-27,M,France,Brittany,0,1,0,Website,78,2
C1636,0,Zynex,Co,1987-01-10,F,USA,Arizona,0,5,1,Website,39,0
C1637,1,Jacob,Cook,2069-02-11,M,Mexico,Nuevo Leon,0,5,0,Agency,-43,3
C1638,1,Cynthia,Peterson,1978-12-14,F,France,Occitanie,1,1,1,Agency,48,0
C1639,1,Ronald,Smith,1943-09-26,M,USA,Colorado,0,1,0,Website,83,2
C1640,1,Helen,Adams,2066-11-04,F,USA,California,0,1,1,Website,-40,3
C1641,1,Charles,Phillips,1972-02-14,M,USA,Utah,0,1,0,Agency,54,0
C1642,1,Maria,Adams,1981-07-20,F,Canada,British Columbia,0,5,0,Website,45,0
C1643,1,Carl,Rogers,1978-01-09,M,France,Ile-de-France,0,4,0,Agency,48,0
C1644,1,Megan,Freeman,1944-06-22,F,USA,California,0,1,0,Client,82,2
C1645,1,Shirley,Chavez,1995-02-08,F,Australia,New South Wales,1,1,0,Website,31,0
C1646,1,Billy,Patterson,1998-06-10,M,USA,Washington,1,4,1,Agency,28,0
C1647,1,Paul,Stone,1945-11-25,M,USA,Ohio,0,4,1,Agency,81,2
C1648,1,Julia,Wood,1949-09-21,F,Australia,New South Wales,0,3,0,Website,77,2
C1649,1,Melissa,Price,1982-03-02,F,USA,Oregon,0,4,1,Agency,44,0
C1650,1,Edward,Griffin,2069-04-01,M,USA,Washington,1,2,0,Website,-43,3
C1651,1,Ryan,Bell,1945-11-19,M,USA,California,1,4,0,Website,81,2
C1652,1,Paul,Weaver,1964-01-15,M,USA,Nevada,1,4,1,Client,62,2
C1653,1,Sara,White,2074-08-02,F,USA,Colorado,1,4,1,Website,-48,3
C1654,1,Judith,Brooks,2068-04-05,F,USA,California,0,1,0,Website,-42,3
C1655,1,Sara,Cox,1965-05-16,F,USA,Texas,1,2,0,Website,61,2
C1656,1,Jacob,Baker,1991-05-05,M,Belgium,Wallonia,1,4,1,Website,35,0
C1657,1,Donald,Kim,1958-05-19,M,USA,California,0,2,0,Website,68,2
C1658,1,Ronald,Patterson,2070-08-07,M,USA,California,0,5,0,Agency,-44,3
C1659,1,Joshua,Thompson,2046-09-05,M,Denmark,Zealand,0,4,0,Website,-20,1
C1660,1,Henry,Richardson,1940-04-27,M,USA,Nevada,0,4,1,Website,86,2
C1661,1,Ronald,Cox,1975-08-20,M,USA,Washington,0,4,0,Agency,51,0
C1662,1,Gary,Montgomery,1967-05-16,M,Russia,Tatarstan,0,4,0,Website,59,2
C1663,1,Joshua,Garcia,1977-05-13,M,USA,Colorado,1,3,0,Agency,49,0
C1664,1,Judith,Hayes,1969-07-25,F,France,Occitanie,1,5,0,Agency,57,2
C1665,1,Harold,Bell,1995-12-16,M,USA,Arizona,0,5,0,Website,31,0
C1666,1,Brenda,Edwards,2062-09-08,F,USA,Ohio,0,2,0,Website,-36,3
C1667,1,Stephanie,Cook,1967-11-14,F,USA,California,1,4,0,Agency,59,2
C1668,1,Scott,Green,2057-11-12,M,Australia,Victoria,0,5,0,Website,-31,1
C1669,1,Steven,Collins,2060-04-07,M,Canada,Alberta,1,3,1,Agency,-34,3
C1670,1,Angela,Watson,2070-12-09,F,USA,Colorado,0,3,1,Website,-44,3
C1671,1,Ashley,Howard,1948-09-13,F,USA,California,0,3,0,Agency,78,2
C1672,1,Jacqueline,Morales,2074-04-09,F,USA,Nevada,1,4,0,Website,-48,3
C1673,1,Katherine,Martin,1992-03-04,F,USA,Washington,0,1,1,Website,34,0
C1674,1,Emily,Jackson,1941-12-22,F,USA,California,0,5,1,Website,85,2
C1675,1,Emma,Reyes,1985-04-08,F,Canada,Alberta,1,5,0,Website,41,0
C1676,1,Amy,Allen,1999-09-19,F,USA,Washington,0,2,0,Website,27,0
C1677,1,Kevin,Thomas,1964-12-20,M,USA,Texas,0,1,1,Website,62,2
C1678,1,Gary,Sanders,2061-03-06,M,USA,California,0,1,1,Agency,-35,3
C1679,1,Christina,Nelson,1986-02-28,F,USA,Nevada,1,4,0,Website,40,0
C1680,1,Danielle,Howard,1999-09-25,F,USA,California,1,4,0,Agency,27,0
C1681,1,Carl,Alexander,1961-07-27,M,USA,Oregon,0,3,1,Client,65,2
C1682,1,Amanda,Brooks,1987-04-11,F,USA,Nevada,0,2,0,Website,39,0
C1683,1,Amber,Patterson,1999-11-19,F,USA,Oregon,1,1,0,Client,27,0
C1684,1,Grace,Cooper,1977-07-01,F,USA,Colorado,1,4,0,Website,49,0
C1685,1,Kathleen,Parker,1977-05-16,F,USA,California,0,5,0,Agency,49,0
C1686,1,David,Howard,1977-01-25,M,USA,California,1,2,1,Agency,49,0
C1687,1,Eric,Anderson,1967-05-15,M,USA,California,0,4,1,Website,59,2
C1688,1,Amanda,Flores,1996-04-28,F,USA,Oregon,0,5,0,Client,30,0
C1689,1,Virginia,King,1985-01-26,F,USA,Oregon,1,1,1,Client,41,0
C1690,1,Terry,Martin,1951-08-18,M,Denmark,North Denmark,0,2,1,Agency,75,2
C1691,1,Robert,Reed,1946-03-25,M,USA,Arizona,0,5,0,Website,80,2
C1692,1,Joseph,Patterson,1991-03-08,M,Canada,Ontario,0,5,1,Agency,35,0
C1693,1,Donald,Turner,1990-11-20,M,Belgium,Flanders,0,1,0,Website,36,0
C1694,1,Gloria,Foster,1957-07-18,F,USA,Virginia,0,5,0,Agency,69,2
C1695,1,Tiffany,Peterson,1955-12-13,F,Belgium,Flanders,0,5,0,Website,71,2
C1696,1,Emily,Jones,1987-02-20,F,USA,Florida,0,1,0,Website,39,0
C1697,1,Maria,Brown,1980-08-07,F,Belgium,Brussels,0,2,0,Client,46,0
C1698,1,Zachary,Stone,2050-12-05,M,UK,Northern Ireland,0,4,1,Website,-24,1
C1699,1,Peter,Phillips,1969-07-15,M,Australia,Western Australia,0,3,1,Agency,57,2
C1700,1,Nicholas,Young,2043-11-04,M,USA,Nevada,0,3,0,Website,-17,1
C1701,1,Karen,Montgomery,1982-06-27,F,USA,Arizona,0,1,0,Website,44,0
C1702,1,Frank,Alexander,1990-01-04,M,USA,Washington,1,5,1,Website,36,0
C1703,1,Gerald,Cox,1999-08-13,M,USA,Texas,1,4,0,Agency,27,0
C1704,1,Susan,Flores,1963-02-15,F,Denmark,Capital Region,0,4,0,Agency,63,2
C1705,1,Kenneth,Howard,1979-11-23,M,USA,Virginia,1,3,1,Website,47,0
C1706,1,Matthew,Jordan,1976-05-13,M,USA,California,0,3,1,Website,50,0
C1707,1,Adam,Allen,1973-09-19,M,USA,Georgia,0,1,1,Website,53,0
C1708,1,Andrea,Wilson,1986-08-06,F,Germany,Hesse,0,1,1,Agency,40,0
C1709,1,Danielle,Cox,2046-08-09,F,USA,Arizona,1,3,0,Agency,-20,1
C1710,1,Joe,Flores,1957-05-26,M,Canada,Alberta,1,2,1,Website,69,2
C1711,1,Debra,Hayes,1981-08-24,F,USA,California,1,3,1,Website,45,0
C1712,1,Ryan,Turner,2071-03-04,M,France,Occitanie,0,5,0,Website,-45,3
C1713,1,Julia,Cook,1981-02-08,F,USA,Oregon,0,1,0,Website,45,0
C1714,1,Nathan,Brooks,2048-07-05,M,USA,Colorado,0,3,0,Website,-22,1
C1715,1,Hannah,Watson,1963-04-13,F,USA,Florida,0,3,1,Agency,63,2
C1716,1,Michelle,Montgomery,1980-10-13,F,USA,California,0,1,0,Website,46,0
C1717,1,Martha,Thomas,1941-12-21,F,USA,California,0,4,1,Website,85,2
C1718,1,Janet,Peterson,1995-01-06,F,USA,California,0,1,0,Website,31,0
C1719,0,Halcyon,Co,2060-05-10,M,USA,Florida,0,2,0,Agency,-34,3
C1720,1,Danielle,Kim,1996-10-10,F,USA,California,0,5,1,Website,30,0
C1721,1,Carl,Weaver,1986-12-10,M,USA,Nevada,0,2,0,Agency,40,0
C1722,1,Jacqueline,Morris,1982-11-23,F,USA,Nevada,0,3,0,Website,44,0
C1723,1,Carol,Allen,1998-02-02,F,Canada,Quebec,0,2,1,Agency,28,0
C1724,1,Justin,Cook,1956-06-19,M,USA,Virginia,0,4,0,Website,70,2
C1725,1,Sharon,Patterson,2059-01-12,F,USA,Nevada,0,3,1,Website,-33,3
C1726,1,Diane,Scott,1948-08-15,F,UK,Northern Ireland,0,3,0,Website,78,2
C1727,1,Katherine,Morales,2045-12-06,F,USA,New York,0,3,0,Website,-19,1
C1728,1,Kimberly,Garcia,2044-03-08,F,USA,Oregon,0,3,1,Client,-18,1
C1729,1,Robert,Richardson,1955-06-26,M,Canada,British Columbia,0,3,1,Website,71,2
C1730,1,Jeffrey,Young,1979-11-22,M,Mexico,Puebla,1,5,1,Agency,47,0
C1731,1,Nathan,Garcia,1971-12-19,M,USA,California,0,4,1,Website,55,0
C1732,1,Megan,Wilson,1970-07-15,F,Canada,Alberta,1,2,0,Agency,56,2
C1733,1,Helen,Jones,1948-04-22,F,USA,California,0,3,1,Agency,78,2
C1734,1,Zachary,Roberts,1975-01-14,M,USA,California,0,5,0,Website,51,0
C1735,1,Amber,Miller,2069-10-07,F,USA,Utah,1,3,0,Website,-43,3
C1736,1,Ann,Cook,1989-09-21,F,USA,California,1,4,1,Website,37,0
C1737,1,Jennifer,Jackson,1992-12-24,F,USA,California,1,3,0,Website,34,0
C1738,1,Sharon,Hall,1977-02-25,F,USA,California,0,5,0,Website,49,0
C1739,1,Steven,Smith,1985-02-25,M,Russia,Novosibirsk,1,3,1,Website,41,0
C1740,1,Ashley,Alexander,1951-09-15,F,USA,California,0,5,1,Website,75,2
C1741,1,Alexander,Wright,1976-04-18,M,USA,Virginia,0,5,0,Website,50,0
C1742,0,Crestwood,Co,1988-08-14,F,USA,California,0,5,0,Agency,38,0
C1743,1,Linda,Bell,1946-07-26,F,Belgium,Flanders,0,1,0,Client,80,2
C1744,1,Brian,Green,1961-11-16,M,Russia,Krasnodar Krai,1,1,0,Website,65,2
C1745,1,Ann,Sanders,1976-06-21,F,USA,California,0,1,0,Website,50,0
C1746,1,Jennifer,Cox,1959-06-14,F,Belgium,Flanders,0,3,0,Website,67,2
C1747,1,Bryan,Flores,1965-02-19,M,USA,Colorado,0,5,0,Client,61,2
C1748,1,Albert,Jones,2050-11-11,M,USA,California,0,4,1,Website,-24,1
C1749,1,Brandon,Moore,1956-05-27,M,USA,California,0,3,0,Website,70,2
C1750,0,Stratos,Co,1991-01-12,M,USA,Colorado,0,3,0,Website,35,0
C1751,1,Christine,Scott,1955-02-28,F,USA,Ohio,0,5,0,Website,71,2
C1752,1,Jonathan,Cook,1980-02-06,M,USA,California,1,1,1,Website,46,0
C1753,1,Arthur,Peterson,1945-12-18,M,USA,Georgia,1,3,1,Website,81,2
C1754,1,Frank,Gray,1995-11-11,M,USA,Virginia,0,2,1,Website,31,0
C1755,1,Mark,Griffin,1998-08-26,M,USA,Nevada,0,1,1,Website,28,0
C1756,1,Daniel,Cook,1990-03-21,M,USA,Utah,0,1,0,Website,36,0
C1757,1,Brian,Hayes,1985-07-01,M,Germany,Bavaria,0,3,0,Client,41,0
C1758,1,Carl,Pierce,1985-01-14,M,USA,Oregon,1,4,1,Agency,41,0
C1759,1,Jose,Stone,2074-10-10,M,USA,California,1,1,0,Website,-48,3
C1760,1,Mary,Harris,2075-10-07,F,Belgium,Brussels,0,2,0,Website,-49,3
C1761,1,Nicholas,Thompson,2055-01-08,M,USA,Washington,0,1,0,Website,-29,1
C1762,1,Larry,Harris,1964-01-21,M,USA,Virginia,0,1,0,Website,62,2
C1763,1,Kimberly,Young,1954-11-26,F,USA,New York,0,3,0,Website,72,2
C1764,1,Kelly,Baker,2046-11-05,F,USA,Nevada,0,2,0,Agency,-20,1
C1765,1,Pamela,Reyes,1997-05-01,F,USA,Colorado,0,1,1,Client,29,0
C1766,1,Sharon,Bennett,1993-05-05,F,USA,California,0,4,0,Website,33,0
C1767,1,Joe,Sanders,1978-05-21,M,USA,Colorado,0,3,0,Website,48,0
C1768,1,Cynthia,Hughes,2043-03-01,F,Russia,Saint Petersburg,0,4,0,Website,-17,1
C1769,0,Forsyte,Co,1985-10-22,M,USA,Oregon,0,1,1,Client,41,0
C1770,1,Betty,Parker,1945-11-17,F,USA,Washington,0,1,1,Agency,81,2
C1771,0,Atlas,Co,1975-06-22,M,USA,Georgia,0,3,1,Client,51,0
C1772,0,Forsyte,Co,1975-01-13,F,Canada,Alberta,1,5,1,Agency,51,0
C1773,1,Kenneth,Williams,1980-12-25,M,USA,Nevada,1,3,1,Agency,46,0
C1774,1,Frank,James,1984-12-26,M,USA,Oregon,0,4,0,Agency,42,0
C1775,1,Betty,Howard,2070-10-07,F,USA,California,0,3,0,Agency,-44,3
C1776,1,Martha,Mitchell,2073-09-01,F,France,Occitanie,0,1,0,Website,-47,3
C1777,1,Jason,Long,1974-09-24,M,USA,California,1,5,0,Client,52,0
C1778,1,Jeffrey,Cox,1994-01-09,M,USA,Georgia,1,4,1,Website,32,0
C1779,1,Sharon,Thomas,1979-04-20,F,USA,California,0,5,0,Client,47,0
C1780,1,Richard,Patterson,1956-05-18,M,USA,Utah,1,1,0,Website,70,2
C1781,1,Betty,Thomas,2068-10-08,F,USA,California,0,4,0,Website,-42,3
C1782,1,Ann,King,1999-12-04,F,UK,England,1,1,0,Website,27,0
C1783,1,Jacob,Garcia,2054-03-07,M,USA,California,0,3,0,Website,-28,1
C1784,1,Albert,Moore,1998-02-24,M,Australia,Western Australia,0,3,0,Client,28,0
C1785,1,Lauren,Allen,1956-02-27,F,USA,Colorado,0,1,1,Website,70,2
C1786,1,Adam,White,1995-03-07,M,USA,California,0,1,0,Website,31,0
C1787,1,Stephen,Flores,1955-09-22,M,USA,Georgia,1,5,0,Agency,71,2
C1788,1,Zachary,James,1989-10-27,M,USA,California,0,3,0,Website,37,0
C1789,1,Edward,Brooks,1982-07-25,M,USA,Colorado,0,5,1,Agency,44,0
C1790,1,Jacob,Hansen,1940-02-18,M,USA,Nevada,1,5,0,Client,86,2
C1791,1,Gerald,Scott,1966-04-26,M,USA,California,0,5,0,Agency,60,2
C1792,1,Terry,Pierce,1995-06-17,M,USA,California,0,3,0,Agency,31,0
C1793,1,Richard,James,2069-04-05,M,USA,Utah,1,1,0,Website,-43,3
C1794,1,Douglas,Chavez,1995-12-25,M,USA,Colorado,0,3,0,Website,31,0
C1795,1,William,Brown,2045-12-01,M,USA,California,0,5,1,Website,-19,1
C1796,1,Betty,Hughes,1950-09-21,F,USA,California,1,5,1,Client,76,2
C1797,1,Katherine,Howard,1957-02-26,F,USA,Oregon,0,3,1,Website,69,2
C1798,1,Bryan,Peterson,2066-08-10,M,USA,Arizona,1,1,1,Website,-40,3
C1799,1,Cheryl,Freeman,2050-01-11,F,USA,Colorado,0,5,0,Agency,-24,1
C1800,1,James,Campbell,1944-04-13,M,USA,Oregon,0,1,0,Client,82,2
C1801,1,Jose,Howard,2064-02-08,M,USA,California,0,5,1,Website,-38,3
C1802,1,Jack,Morris,1948-03-26,M,USA,Nevada,1,1,0,Client,78,2
C1803,1,Susan,Bennett,1987-04-14,F,Canada,Quebec,1,5,0,Agency,39,0
C1804,1,Albert,Kim,1989-03-03,M,USA,California,0,1,0,Website,37,0
C1805,1,Austin,Kim,2053-01-09,M,UK,Northern Ireland,1,3,0,Website,-27,1
C1806,1,Martha,Turner,1967-04-13,F,Australia,New South Wales,1,2,0,Agency,59,2
C1807,1,Angela,Allen,2057-02-05,F,France,Brittany,0,5,0,Website,-31,1
C1808,1,Victoria,Stewart,1990-01-08,F,USA,Washington,1,2,0,Client,36,0
C1809,1,Laura,White,1981-05-03,F,USA,New York,0,4,1,Agency,45,0
C1810,1,Maria,Collins,2045-01-06,F,USA,Texas,0,3,0,Agency,-19,1
C1811,1,Stephanie,Williams,1958-02-16,F,USA,California,0,3,1,Agency,68,2
C1812,1,Ryan,White,1977-04-18,M,France,Provence,0,5,1,Website,49,0
C1813,1,Walter,Jordan,2047-12-02,M,Germany,Hamburg,1,3,1,Website,-21,1
C1814,1,Scott,Roberts,1987-04-07,M,Denmark,North Denmark,0,2,0,Website,39,0
C1815,1,Aaron,Carter,1949-03-26,M,USA,California,0,5,0,Agency,77,2
C1816,1,Sean,Miller,2062-04-08,M,Canada,Quebec,0,2,0,Website,-36,3
C1817,1,Cynthia,Garcia,1944-07-28,F,USA,Virginia,0,1,0,Agency,82,2
C1818,1,Christine,Wood,1994-08-17,F,USA,Washington,1,5,1,Website,32,0
C1819,1,William,Brown,2063-02-11,M,Russia,Krasnodar Krai,0,1,0,Website,-37,3
C1820,1,Nicholas,Howard,1979-08-21,M,France,Provence,0,3,0,Website,47,0
C1821,1,Adam,Smith,1944-10-22,M,USA,Nevada,0,5,0,Website,82,2
C1822,1,Frank,Weaver,1996-02-28,M,USA,Oregon,1,5,1,Website,30,0
C1823,1,Jacob,Watson,2067-08-11,M,USA,Oregon,0,4,1,Website,-41,3
C1824,1,Jeffrey,Weaver,2062-09-05,M,USA,California,0,3,0,Website,-36,3
C1825,1,Eric,Jones,1956-12-28,M,Mexico,Nuevo Leon,0,2,0,Agency,70,2
C1826,1,Jack,Williams,2051-06-08,M,USA,Ohio,0,4,0,Client,-25,1
C1827,1,Donald,Thompson,2073-01-02,M,USA,New York,0,5,1,Website,-47,3
C1828,1,William,Wood,1991-11-15,M,USA,California,1,2,1,Website,35,0
C1829,1,Rachel,Ward,1997-07-17,F,USA,California,0,5,1,Agency,29,0
C1830,1,Virginia,Owens,1959-03-20,F,USA,Arizona,0,3,0,Website,67,2
C1831,1,Janice,Smith,1950-09-15,F,Russia,Tatarstan,0,3,0,Website,76,2
C1832,1,Henry,Garcia,1987-04-21,M,USA,Oregon,1,1,1,Website,39,0
C1833,1,Jennifer,Weaver,1948-01-17,F,USA,Arizona,1,1,1,Website,78,2
C1834,1,Zachary,Phillips,1963-03-13,M,Belgium,Flanders,1,5,0,Agency,63,2
C1835,1,Nicole,Pierce,1959-10-25,F,Canada,Alberta,1,4,1,Agency,67,2
C1836,1,Judy,Wood,2060-10-08,F,USA,California,1,1,1,Website,-34,3
C1837,1,Julia,Freeman,2050-04-06,F,USA,California,0,2,1,Client,-24,1
C1838,1,Joyce,Morales,1965-01-14,F,Canada,Alberta,1,1,0,Agency,61,2
C1839,1,Kyle,Gray,1943-01-21,M,USA,California,1,2,0,Agency,83,2
C1840,1,Gerald,Weaver,1986-06-22,M,UK,England,1,3,0,Website,40,0
C1841,1,Austin,Williams,1947-05-27,M,USA,New York,0,4,0,Website,79,2
C1842,0,Rexon,Co,1978-10-08,M,Canada,Alberta,0,3,1,Agency,48,0
C1843,1,Jose,Stone,1952-06-18,M,Germany,Hesse,0,4,0,Website,74,2
C1844,1,Grace,Howard,1978-07-21,F,USA,Ohio,0,1,0,Agency,48,0
C1845,1,Joshua,Green,2049-09-11,M,USA,California,1,1,1,Website,-23,1
C1846,1,Sara,Allen,1985-10-26,F,Russia,Novosibirsk,0,5,1,Agency,41,0
C1847,1,Brian,Griffin,2052-04-01,M,USA,Utah,0,4,0,Website,-26,1
C1848,1,Sarah,Davis,1993-07-17,F,USA,California,0,2,0,Website,33,0
C1849,1,Joseph,Wilson,1976-09-02,M,Canada,Alberta,1,3,1,Website,50,0
C1850,1,Gregory,Miller,1971-07-25,M,USA,New York,1,5,1,Agency,55,0
C1851,1,Kimberly,Miller,2054-06-08,F,UK,England,0,3,1,Agency,-28,1
C1852,1,Julie,Hall,1997-12-15,F,USA,Virginia,0,4,0,Website,29,0
C1853,1,Jennifer,Owens,1949-02-24,F,USA,Virginia,1,4,0,Website,77,2
C1854,0,Rexon,Co,1960-03-23,M,France,Ile-de-France,1,1,0,Client,66,2
C1855,1,Gloria,Hansen,1984-02-07,F,USA,California,0,2,1,Website,42,0
C1856,0,Altira,Co,1994-05-24,M,USA,Virginia,0,2,0,Website,32,0
C1857,1,Walter,Johnson,1987-03-22,M,USA,California,1,2,1,Website,39,0
C1858,1,Amy,Hayes,2058-06-05,F,USA,Colorado,0,5,0,Website,-32,3
C1859,1,Zachary,Taylor,1943-11-18,M,USA,California,0,5,1,Client,83,2
C1860,0,Caldera,Co,1970-07-17,F,USA,California,0,4,1,Agency,56,2
C1861,1,Nathan,Evans,1982-01-08,M,USA,California,1,3,1,Website,44,0
C1862,1,Joshua,Long,1953-08-22,M,USA,California,0,1,1,Website,73,2
C1863,1,Megan,Hansen,2048-03-04,F,UK,Scotland,0,3,0,Website,-22,1
C1864,1,Hannah,Weaver,1972-04-25,F,USA,New York,0,5,1,Website,54,0
C1865,1,Sean,Rogers,2074-01-11,M,USA,Arizona,1,4,0,Website,-48,3
