client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,Cluster
C0751,1,Keith,Parker,1974-09-19,M,9,8,0,1.3946984022903213,0,Client,0.5287767639300711,1
C0752,1,Lisa,Young,1954-12-17,F,1,7,1,-0.020520676644555657,0,Agency,1.0240947948701407,1
C0753,1,Nicholas,Patterson,1960-12-22,M,5,16,0,1.3946984022903213,0,Website,0.8754993855881197,1
C0754,1,Teresa,Johnson,1970-08-17,F,9,1,1,-0.020520676644555657,0,Website,0.627840370118085,1
C0755,0,Celera,Co,1967-12-23,F,9,8,0,1.3946984022903213,0,Website,0.7021380747590954,1
C0756,1,Jessica,Patterson,1963-03-19,F,9,48,0,1.3946984022903213,1,Website,0.8012016809471093,1
C0757,1,Keith,Taylor,2046-05-09,M,9,37,0,-0.020520676644555657,1,Website,-1.2543681474541788,3
C0758,1,Joe,Allen,2058-08-12,M,9,8,1,-0.7281302161119941,0,Website,-1.5515589660182205,3
C0759,1,Samuel,Anderson,1991-10-27,M,9,14,0,0.6870888628228828,0,Website,0.10775643763101209,1
C0760,1,Amanda,Adams,1964-12-27,F,9,8,1,-0.020520676644555657,0,Website,0.7764357794001059,1
C0761,1,Joyce,Patterson,1981-08-24,F,1,13,0,-0.7281302161119941,0,Agency,0.35541545310104683,0
C0762,1,Anna,Young,2067-07-01,F,9,35,0,0.6870888628228828,0,Website,-1.7744520799412518,2
C0763,0,Summit,Co,1971-07-18,F,9,15,0,-0.020520676644555657,0,Agency,0.6030744685710815,1
C0764,1,Debra,Parker,1983-02-09,F,8,31,1,0.6870888628228828,0,Client,0.3058836500070399,1
C0765,1,Joe,Green,1967-06-22,M,4,6,0,-0.020520676644555657,0,Website,0.7021380747590954,1
C0766,1,Robert,Bennett,1994-09-04,M,5,30,0,-0.020520676644555657,1,Client,0.03345873299000167,1
C0767,1,David,Brown,2061-02-02,M,2,5,1,-0.7281302161119941,0,Agency,-1.625856670659231,3
C0768,1,Matthew,Weaver,1992-07-22,M,3,45,1,1.3946984022903213,1,Website,0.08299053608400861,1
C0769,1,Nicole,Long,1958-02-21,F,9,35,0,0.6870888628228828,0,Agency,0.9250311886821266,1
C0770,1,Shirley,Hall,2051-02-09,F,7,21,0,0.6870888628228828,0,Website,-1.3781976551891963,2
C0771,0,Quasar,Co,1984-06-09,M,9,8,0,-1.4357397555794327,0,Website,0.2811177484600364,0
C0772,1,Ethan,White,1991-09-25,M,9,8,1,-1.4357397555794327,0,Client,0.10775643763101209,0
C0773,1,Christopher,Taylor,2064-12-09,M,7,42,0,-1.4357397555794327,0,Website,-1.7001543753002415,3
C0774,1,David,Wood,1983-03-23,M,9,15,0,1.3946984022903213,1,Agency,0.3058836500070399,1
C0775,1,Andrea,Reyes,1975-12-25,F,9,1,0,-1.4357397555794327,0,Agency,0.5040108623830677,0
C0776,1,Ashley,Morales,2066-06-11,F,5,3,0,0.6870888628228828,1,Agency,-1.7496861783942483,2
C0777,0,Meridian,Co,1982-05-15,M,9,1,0,-1.4357397555794327,0,Client,0.33064955155404335,0
C0778,1,George,Pierce,1998-07-22,M,9,8,1,0.6870888628228828,1,Agency,-0.06560487319801223,1
C0779,1,Lisa,Hughes,2053-04-05,F,9,8,0,1.3946984022903213,1,Agency,-1.4277294582832032,2
C0780,1,Martha,Hansen,2047-08-01,F,9,8,0,-0.020520676644555657,0,Website,-1.2791340490011824,3
C0781,1,Gerald,Sanders,1940-11-28,M,9,8,1,1.3946984022903213,1,Website,1.3708174165281892,1
C0782,1,Ethan,Williams,2070-10-02,M,9,48,1,-0.7281302161119941,1,Website,-1.8487497845822622,3
C0783,1,Betty,Sanders,1961-03-27,F,2,0,0,-1.4357397555794327,1,Agency,0.8507334840411163,0
C0784,1,Charles,Baker,1973-06-26,M,6,2,1,0.6870888628228828,0,Website,0.5535426654770745,1
C0785,0,Rexon,Co,1971-03-27,F,9,8,0,-0.7281302161119941,0,Website,0.6030744685710815,0
C0786,1,Sarah,Martin,1983-03-25,F,9,8,1,-0.020520676644555657,0,Website,0.3058836500070399,1
C0787,1,Andrew,Jackson,1950-11-20,M,9,53,0,-1.4357397555794327,0,Website,1.1231584010581543,0
C0788,1,Matthew,Stone,1944-05-14,M,4,6,1,0.6870888628228828,0,Website,1.2717538103401753,1
C0789,1,Madison,Price,2074-04-06,F,2,36,1,-1.4357397555794327,0,Website,-1.9478133907702762,3
C0790,1,Brandon,Cooper,1974-01-18,M,9,8,0,1.3946984022903213,1,Agency,0.5287767639300711,1
C0791,1,Walter,Adams,1983-01-07,M,9,47,0,0.6870888628228828,0,Website,0.3058836500070399,1
C0792,1,Joseph,Richardson,1982-04-14,M,9,8,1,0.6870888628228828,1,Website,0.33064955155404335,1
C0793,1,Kevin,Brown,2069-09-04,M,9,27,0,0.6870888628228828,0,Agency,-1.8239838830352588,2
C0794,1,Gregory,Mitchell,2051-02-11,M,9,8,0,0.6870888628228828,1,Website,-1.3781976551891963,2
C0795,1,Harold,Murray,1969-01-14,M,9,8,1,0.6870888628228828,1,Website,0.6526062716650884,1
C0796,1,Stephanie,Ward,1983-04-11,F,9,8,1,1.3946984022903213,1,Website,0.3058836500070399,1
C0797,1,Joan,Gray,1990-06-08,F,9,37,0,1.3946984022903213,1,Agency,0.13252233917801556,1
C0798,0,Novex,Co,1965-10-21,M,9,25,0,0.6870888628228828,1,Agency,0.7516698778531024,1
C0799,1,Pamela,Johnson,1954-07-24,F,9,8,0,0.6870888628228828,0,Website,1.0240947948701407,1
C0800,1,Lawrence,Smith,2074-01-02,M,9,50,1,1.3946984022903213,1,Website,-1.9478133907702762,2
C0801,1,Betty,Price,2069-04-03,F,9,53,0,0.6870888628228828,1,Website,-1.8239838830352588,2
C0802,1,Matthew,Williams,2070-11-10,M,9,50,0,1.3946984022903213,0,Agency,-1.8487497845822622,2
C0803,1,Evelyn,Moore,1945-12-13,F,9,47,0,0.6870888628228828,0,Agency,1.246987908793172,1
C0804,1,Tyler,Cook,2067-01-10,M,9,53,0,1.3946984022903213,0,Agency,-1.7744520799412518,2
C0805,1,Albert,Cook,1953-01-17,M,5,4,0,-1.4357397555794327,1,Website,1.048860696417144,0
C0806,1,Jack,Richardson,1989-11-18,M,4,18,0,1.3946984022903213,0,Client,0.15728824072501904,1
C0807,1,Amy,Chavez,1993-11-16,F,6,23,1,1.3946984022903213,0,Website,0.05822463453700514,1
C0808,1,Gregory,Ward,1943-05-17,M,5,4,0,-0.020520676644555657,1,Website,1.2965197118871787,1
C0809,1,Hannah,Alexander,1967-02-16,F,4,34,0,1.3946984022903213,1,Agency,0.7021380747590954,1
C0810,1,Ronald,Sanders,1995-02-13,M,9,8,0,-1.4357397555794327,1,Website,0.008692831442998197,0
C0811,1,Carl,Allen,1945-04-17,M,8,51,0,-0.020520676644555657,0,Agency,1.246987908793172,1
C0812,1,Harold,Cooper,1974-08-24,M,8,31,0,-0.020520676644555657,1,Website,0.5287767639300711,1
C0813,1,Gerald,Cook,2074-10-11,M,8,43,1,-0.020520676644555657,0,Agency,-1.9478133907702762,3
C0814,1,Joan,Stewart,1964-03-26,F,9,8,0,-0.7281302161119941,0,Website,0.7764357794001059,0
C0815,0,Horizon,Co,2065-11-06,F,9,25,0,0.6870888628228828,1,Agency,-1.724920276847245,2
C0816,1,Deborah,Wright,1947-12-23,F,5,16,0,-0.7281302161119941,1,Website,1.1974561056991648,0
C0817,1,Grace,Thompson,2072-05-12,F,9,8,1,-1.4357397555794327,0,Website,-1.898281587676269,3
C0818,0,Sterling,Co,1991-09-08,F,9,11,0,-0.7281302161119941,0,Website,0.10775643763101209,0
C0819,1,Jose,Bryant,1951-03-15,M,9,8,0,1.3946984022903213,0,Website,1.098392499511151,1
C0820,1,Judith,Collins,1940-10-22,F,9,47,1,0.6870888628228828,0,Agency,1.3708174165281892,1
C0821,1,Elizabeth,Moore,2057-09-04,F,9,8,0,1.3946984022903213,1,Agency,-1.526793064471217,2
C0822,1,Jessica,Weaver,1959-04-19,F,9,8,1,-0.020520676644555657,1,Website,0.9002652871351232,1
C0823,1,Nancy,Hayes,1975-04-16,F,9,37,1,1.3946984022903213,1,Agency,0.5040108623830677,1
C0824,1,Douglas,Cox,1976-06-01,M,9,8,0,-0.020520676644555657,0,Agency,0.47924496083606416,1
C0825,1,Ruth,Hughes,1982-03-26,F,6,33,0,0.6870888628228828,1,Agency,0.33064955155404335,1
C0826,1,Jason,Stewart,2070-09-11,M,9,35,1,0.6870888628228828,1,Website,-1.8487497845822622,2
C0827,1,Ruth,Wright,1965-08-23,F,9,53,0,-0.7281302161119941,1,Website,0.7516698778531024,0
C0828,1,Elizabeth,Stewart,2047-10-10,F,9,1,1,0.6870888628228828,1,Website,-1.2791340490011824,2
C0829,1,Jonathan,Stewart,1960-11-16,M,9,48,1,-0.020520676644555657,0,Website,0.8754993855881197,1
C0830,1,William,Martin,1952-05-16,M,9,37,1,-0.020520676644555657,0,Agency,1.0736265979641475,1
C0831,1,Judith,Martin,1977-09-24,F,9,8,0,-0.7281302161119941,0,Website,0.4544790592890607,0
C0832,1,Dorothy,Ward,1990-01-09,F,9,25,1,-0.020520676644555657,1,Website,0.13252233917801556,1
C0833,1,Roger,Green,2051-11-06,M,3,45,0,1.3946984022903213,0,Website,-1.3781976551891963,2
C0834,1,Helen,Parker,1957-12-23,F,9,8,0,1.3946984022903213,0,Website,0.9497970902291302,1
C0835,1,Maria,Foster,2074-06-06,F,9,8,0,1.3946984022903213,1,Website,-1.9478133907702762,2
C0836,1,Adam,Sanders,2042-02-04,M,9,35,0,0.6870888628228828,0,Website,-1.155304541266165,2
C0837,1,Peter,Montgomery,2067-06-06,M,4,6,0,-1.4357397555794327,0,Website,-1.7744520799412518,3
C0838,1,Jacob,Morris,1992-04-05,M,9,25,1,-1.4357397555794327,1,Website,0.08299053608400861,0
C0839,1,Elizabeth,Baker,1994-01-26,F,8,12,0,1.3946984022903213,1,Agency,0.03345873299000167,1
C0840,1,Elizabeth,Wilson,1981-11-01,F,1,7,0,-1.4357397555794327,0,Website,0.35541545310104683,0
C0841,1,Timothy,Cooper,1999-02-05,M,1,52,0,1.3946984022903213,0,Website,-0.09037077474501569,1
C0842,1,Keith,Morales,1996-02-27,M,9,53,0,1.3946984022903213,1,Client,-0.016073070104005275,1
C0843,1,Amanda,Hansen,2000-12-04,F,9,15,0,0.6870888628228828,0,Agency,-0.11513667629201917,1
C0844,1,Margaret,Scott,1947-06-13,F,9,8,0,-0.7281302161119941,0,Website,1.1974561056991648,0
C0845,1,Ashley,Long,1993-09-05,F,9,53,0,-0.020520676644555657,0,Client,0.05822463453700514,1
C0846,1,Martha,Harris,1976-05-15,F,2,40,1,-0.020520676644555657,0,Agency,0.47924496083606416,1
C0847,1,Nicole,James,1988-02-27,F,9,48,0,-0.7281302161119941,1,Agency,0.1820541422720225,0
C0848,1,Aaron,Hughes,1967-11-22,M,9,8,0,0.6870888628228828,0,Agency,0.7021380747590954,1
C0849,1,Brian,Wilson,1977-04-11,M,9,37,0,-1.4357397555794327,1,Website,0.4544790592890607,0
C0850,1,Judy,Stone,1983-11-13,F,9,11,1,1.3946984022903213,0,Agency,0.3058836500070399,1
C0851,1,Kyle,White,1993-05-16,M,9,8,1,-0.7281302161119941,1,Website,0.05822463453700514,0
C0852,1,Carl,Brown,1989-07-20,M,5,30,0,-0.7281302161119941,0,Agency,0.15728824072501904,0
C0853,1,Gerald,Bryant,2050-08-07,M,9,48,0,0.6870888628228828,0,Website,-1.3534317536421927,2
C0854,1,David,Reyes,1944-02-13,M,9,8,0,0.6870888628228828,0,Website,1.2717538103401753,1
C0855,1,Amanda,Foster,2073-03-10,F,0,41,0,0.6870888628228828,0,Website,-1.9230474892232727,2
C0856,1,Janice,Chavez,1964-08-16,F,9,14,0,1.3946984022903213,1,Website,0.7764357794001059,1
C0857,1,Danielle,Ward,2051-05-11,F,9,8,1,-1.4357397555794327,1,Website,-1.3781976551891963,3
C0858,1,Samuel,Howard,1994-07-12,M,9,25,0,-1.4357397555794327,0,Website,0.03345873299000167,0
C0859,1,Megan,Anderson,2042-12-03,F,9,8,0,-0.7281302161119941,1,Agency,-1.155304541266165,3
C0860,1,Virginia,Morales,2068-07-09,F,9,48,0,1.3946984022903213,1,Website,-1.7992179814882552,2
C0861,1,Christine,Peterson,1994-08-04,F,4,6,1,-0.7281302161119941,0,Agency,0.03345873299000167,0
C0862,1,Amanda,Jordan,1981-06-14,F,9,11,1,-1.4357397555794327,0,Website,0.35541545310104683,0
C0863,1,Brandon,Peterson,1975-04-20,M,1,52,0,1.3946984022903213,1,Agency,0.5040108623830677,1
C0864,1,Noah,Kim,2070-07-07,M,9,47,0,-0.020520676644555657,0,Website,-1.8487497845822622,3
C0865,1,Rebecca,Gray,1975-05-20,F,9,11,1,1.3946984022903213,1,Website,0.5040108623830677,1
C0866,1,Lawrence,Bryant,1987-11-27,M,1,7,0,-0.020520676644555657,0,Agency,0.20682004381902597,1
C0867,1,Julia,Davis,2067-04-12,F,9,8,0,-0.7281302161119941,0,Agency,-1.7744520799412518,3
C0868,1,Victoria,Rogers,1945-02-21,F,9,14,0,-0.020520676644555657,1,Agency,1.246987908793172,1
C0869,1,Jose,Roberts,1993-03-07,M,9,8,0,0.6870888628228828,0,Agency,0.05822463453700514,1
C0870,0,Harmon,Co,2066-09-01,F,8,31,0,-0.7281302161119941,1,Website,-1.7496861783942483,3
C0871,1,Pamela,Pierce,1989-11-28,F,9,50,0,-1.4357397555794327,1,Website,0.15728824072501904,0
C0872,1,Sarah,Bennett,1943-06-22,F,8,12,0,0.6870888628228828,0,Website,1.2965197118871787,1
C0873,1,Gerald,Murray,2040-09-09,M,9,27,0,-0.7281302161119941,0,Website,-1.105772738172158,3
C0874,1,Debra,Murray,1953-07-26,F,1,13,1,-0.7281302161119941,0,Website,1.048860696417144,0
C0875,1,Jeffrey,Evans,2072-07-09,M,2,22,0,0.6870888628228828,0,Website,-1.898281587676269,2
C0876,1,Benjamin,Chavez,1973-08-22,M,9,8,0,-0.020520676644555657,0,Client,0.5535426654770745,1
C0877,1,Jennifer,Weaver,1998-12-22,F,9,48,1,-0.7281302161119941,1,Agency,-0.06560487319801223,0
C0878,1,Ashley,Hansen,1945-04-28,F,9,25,0,0.6870888628228828,1,Website,1.246987908793172,1
C0879,1,Brandon,Adams,1945-03-15,M,8,31,0,0.6870888628228828,1,Website,1.246987908793172,1
C0880,1,Judith,Bennett,1941-06-23,F,9,27,0,-0.7281302161119941,0,Website,1.3460515149811858,0
C0881,1,Ruth,Weaver,1954-09-24,F,9,11,1,-1.4357397555794327,0,Website,1.0240947948701407,0
C0882,1,Peter,Moore,2000-07-07,M,8,51,0,-0.020520676644555657,0,Website,-0.11513667629201917,1
C0883,1,Gerald,Thompson,1946-10-22,M,9,47,0,0.6870888628228828,0,Client,1.2222220072461683,1
C0884,1,Joe,Reed,2049-05-07,M,9,25,0,-0.7281302161119941,0,Website,-1.3286658520951893,3
C0885,1,Michael,Williams,1941-09-21,M,2,5,1,-0.7281302161119941,1,Agency,1.3460515149811858,0
C0886,1,Joseph,Brooks,1961-07-20,M,9,8,0,-0.020520676644555657,1,Agency,0.8507334840411163,1
C0887,1,Joan,Bryant,1993-04-23,F,9,8,0,-0.020520676644555657,0,Agency,0.05822463453700514,1
C0888,1,Sharon,Montgomery,1987-05-24,F,5,4,0,0.6870888628228828,1,Website,0.20682004381902597,1
C0889,1,Scott,Campbell,1985-10-15,M,9,25,1,0.6870888628228828,1,Website,0.2563518469130329,1
C0890,1,Julie,Nelson,1955-07-23,F,9,50,1,-0.020520676644555657,1,Website,0.9993288933231371,1
C0891,1,Raymond,Roberts,1970-06-20,M,5,30,1,-1.4357397555794327,1,Website,0.627840370118085,0
C0892,1,Helen,Watson,2058-06-05,F,9,8,1,-0.7281302161119941,1,Website,-1.5515589660182205,3
C0893,1,Evelyn,Thompson,1995-06-23,F,9,11,0,-0.020520676644555657,1,Website,0.008692831442998197,1
C0894,1,Carl,Evans,1953-06-14,M,9,15,0,1.3946984022903213,0,Website,1.048860696417144,1
C0895,1,Amanda,Rogers,1953-08-25,F,9,1,1,0.6870888628228828,1,Website,1.048860696417144,1
C0896,1,Timothy,Jones,2070-05-06,M,4,6,0,0.6870888628228828,1,Agency,-1.8487497845822622,2
C0897,1,Ann,Foster,2071-08-04,F,0,49,0,-1.4357397555794327,0,Website,-1.8735156861292657,3
C0898,1,Deborah,King,1953-09-27,F,9,1,1,1.3946984022903213,1,Agency,1.048860696417144,1
C0899,0,Apex,Co,1988-06-26,F,9,53,1,-0.7281302161119941,0,Website,0.1820541422720225,0
C0900,1,Betty,Cook,1999-05-22,F,5,30,0,0.6870888628228828,0,Agency,-0.09037077474501569,1
C0901,1,Gregory,Allen,1999-02-15,M,4,6,1,0.6870888628228828,0,Agency,-0.09037077474501569,1
C0902,0,Peerex,Co,2064-02-11,F,8,31,0,-0.020520676644555657,1,Agency,-1.7001543753002415,3
C0903,1,Christine,Morales,1992-04-28,F,9,47,1,-0.020520676644555657,0,Website,0.08299053608400861,1
C0904,1,Nancy,Brooks,1984-03-08,F,7,42,0,-1.4357397555794327,1,Website,0.2811177484600364,0
C0905,1,Emma,Allen,1993-05-16,F,9,50,0,1.3946984022903213,1,Website,0.05822463453700514,1
C0906,1,Jacqueline,Baker,1969-08-13,F,9,8,1,1.3946984022903213,0,Website,0.6526062716650884,1
C0907,1,Danielle,Scott,1973-11-14,F,9,8,0,-0.020520676644555657,0,Agency,0.5535426654770745,1
C0908,1,Carl,Kim,1960-11-17,M,9,8,0,0.6870888628228828,1,Agency,0.8754993855881197,1
C0909,1,Brandon,Turner,2067-07-10,M,9,8,1,-1.4357397555794327,1,Agency,-1.7744520799412518,3
C0910,1,Victoria,Jackson,1971-11-24,F,9,47,0,-0.020520676644555657,1,Agency,0.6030744685710815,1
C0911,1,Donald,Long,1989-03-27,M,9,8,0,0.6870888628228828,0,Website,0.15728824072501904,1
C0912,1,Christina,Freeman,2049-05-11,F,9,8,0,-1.4357397555794327,0,Agency,-1.3286658520951893,3
C0913,1,Nathan,Hansen,1999-01-13,M,9,8,0,0.6870888628228828,0,Agency,-0.09037077474501569,1
C0914,1,Helen,Freeman,2048-10-12,F,4,38,1,0.6870888628228828,0,Website,-1.3038999505481859,2
C0915,1,Ronald,Harris,1948-01-23,M,9,14,0,-0.7281302161119941,0,Agency,1.1726902041521614,0
C0916,1,Nathan,Hansen,1988-02-10,M,7,24,0,-0.7281302161119941,0,Website,0.1820541422720225,0
C0917,1,Kenneth,Hughes,2069-08-01,M,9,1,0,-0.7281302161119941,1,Agency,-1.8239838830352588,3
C0918,1,Susan,Cook,2000-02-21,F,0,54,0,0.6870888628228828,0,Client,-0.11513667629201917,1
C0919,1,Barbara,Foster,1975-08-17,F,2,40,1,1.3946984022903213,0,Agency,0.5040108623830677,1
C0920,1,Christian,Williams,2073-10-11,M,9,8,0,0.6870888628228828,0,Website,-1.9230474892232727,2
C0921,1,Christina,Reyes,1999-03-10,F,0,26,0,0.6870888628228828,0,Agency,-0.09037077474501569,1
C0922,1,Joe,Bell,1942-10-28,M,0,49,1,0.6870888628228828,1,Website,1.3212856134341822,1
C0923,1,Ruth,Richardson,1950-08-26,F,9,37,0,-0.020520676644555657,0,Client,1.1231584010581543,1
C0924,1,Emily,Wright,1988-03-20,F,9,8,0,0.6870888628228828,0,Website,0.1820541422720225,1
C0925,1,Michael,Ward,2044-05-12,M,5,16,0,-0.7281302161119941,0,Website,-1.204836344360172,3
C0926,1,Lauren,Harris,2061-04-04,F,9,8,0,-0.020520676644555657,0,Website,-1.625856670659231,3
C0927,1,Carol,Hayes,2062-11-04,F,4,18,0,0.6870888628228828,0,Client,-1.6506225722062344,2
C0928,1,Jordan,Jordan,1950-02-27,M,9,8,0,-1.4357397555794327,1,Agency,1.1231584010581543,0
C0929,1,Jack,Hall,1954-05-23,M,9,53,0,0.6870888628228828,0,Website,1.0240947948701407,1
C0930,1,Debra,Moore,1993-04-15,F,9,53,1,-1.4357397555794327,1,Agency,0.05822463453700514,0
C0931,1,Daniel,Parker,1977-12-25,M,9,25,1,-0.7281302161119941,1,Client,0.4544790592890607,0
C0932,1,Kathleen,Moore,1949-07-14,F,9,27,0,1.3946984022903213,0,Website,1.147924302605158,1
C0933,1,Kimberly,Johnson,2055-09-03,F,9,8,0,0.6870888628228828,0,Website,-1.47726126137721,2
C0934,1,Barbara,Allen,2043-10-02,F,8,31,1,1.3946984022903213,1,Website,-1.1800704428131685,2
C0935,1,Katherine,Cooper,2000-05-17,F,2,22,0,0.6870888628228828,0,Agency,-0.11513667629201917,1
C0936,1,Carolyn,Brooks,2051-04-10,F,9,8,0,-0.020520676644555657,0,Client,-1.3781976551891963,3
C0937,1,Gerald,Chavez,1982-04-03,M,9,1,0,1.3946984022903213,0,Client,0.33064955155404335,1
C0938,1,William,Chavez,2063-05-08,M,7,21,0,0.6870888628228828,0,Website,-1.6753884737532379,2
C0939,1,Anna,Alexander,1978-02-02,F,1,7,1,-1.4357397555794327,0,Website,0.4297131577420572,0
C0940,1,Kyle,Bell,1985-12-19,M,9,50,1,1.3946984022903213,0,Website,0.2563518469130329,1
C0941,1,Grace,Moore,1955-07-17,F,6,19,0,-1.4357397555794327,0,Agency,0.9993288933231371,0
C0942,1,Joan,Jackson,1991-12-14,F,9,8,0,-1.4357397555794327,0,Website,0.10775643763101209,0
C0943,1,Karen,Cox,1957-09-13,F,2,22,1,1.3946984022903213,0,Website,0.9497970902291302,1
C0944,1,Virginia,Hughes,1956-08-24,F,9,14,0,-0.7281302161119941,0,Website,0.9745629917761336,0
C0945,1,Emily,Hayes,2045-09-04,F,4,38,0,0.6870888628228828,0,Website,-1.2296022459071754,2
C0946,1,Ashley,Weaver,2046-07-04,F,9,25,1,-0.020520676644555657,1,Agency,-1.2543681474541788,3
C0947,1,Samantha,Cox,1981-05-16,F,9,47,0,-0.7281302161119941,0,Website,0.35541545310104683,0
C0948,1,Emma,Nelson,1989-12-16,F,9,8,1,-0.020520676644555657,1,Website,0.15728824072501904,1
C0949,1,Julia,Price,1943-06-26,F,9,11,1,1.3946984022903213,1,Client,1.2965197118871787,1
C0950,1,Christina,Price,1991-12-11,F,9,47,1,1.3946984022903213,0,Website,0.10775643763101209,1
C0951,1,Rachel,Chavez,1998-11-15,F,6,33,0,-1.4357397555794327,1,Client,-0.06560487319801223,0
C0952,1,Ann,Martin,2059-09-03,F,9,37,0,1.3946984022903213,0,Website,-1.576324867565224,2
C0953,0,Helios,Co,1995-10-22,M,9,53,0,1.3946984022903213,1,Website,0.008692831442998197,1
C0954,1,Michael,Evans,2050-04-08,M,4,6,1,0.6870888628228828,1,Agency,-1.3534317536421927,2
C0955,1,Megan,Garcia,2069-01-11,F,9,8,0,-1.4357397555794327,0,Website,-1.8239838830352588,3
C0956,1,Donald,Jackson,2066-03-10,M,9,8,0,-1.4357397555794327,1,Website,-1.7496861783942483,3
C0957,0,Crestwood,Co,1961-05-21,M,9,37,0,-0.7281302161119941,1,Client,0.8507334840411163,0
C0958,1,Betty,Rogers,1991-07-11,F,9,25,0,-1.4357397555794327,1,Website,0.10775643763101209,0
C0959,1,Carl,Hayes,1952-09-13,M,9,8,0,-0.020520676644555657,0,Agency,1.0736265979641475,1
C0960,1,Linda,Bennett,2060-04-01,F,9,1,1,-1.4357397555794327,1,Client,-1.6010907691122276,3
C0961,1,Brandon,Morales,2074-08-03,M,8,51,0,-0.7281302161119941,1,Website,-1.9478133907702762,3
C0962,1,Nicholas,Hansen,1940-07-18,M,9,8,0,0.6870888628228828,0,Website,1.3708174165281892,1
C0963,1,James,Davis,2041-08-09,M,2,0,0,0.6870888628228828,0,Agency,-1.1305386397191615,2
C0964,1,Elizabeth,Hall,1953-09-19,F,9,8,0,0.6870888628228828,0,Website,1.048860696417144,1
C0965,1,Lauren,Adams,1961-09-26,F,9,27,1,-0.020520676644555657,0,Website,0.8507334840411163,1
C0966,0,Corvus,Co,1995-10-11,M,9,8,1,-0.020520676644555657,0,Website,0.008692831442998197,1
C0967,1,Jennifer,Moore,1959-01-20,F,9,8,0,-0.7281302161119941,0,Agency,0.9002652871351232,0
C0968,1,Julie,Hansen,1995-11-21,F,9,1,0,0.6870888628228828,0,Website,0.008692831442998197,1
C0969,1,Amber,Ward,1976-03-27,F,7,46,1,-1.4357397555794327,1,Agency,0.47924496083606416,0
C0970,1,Peter,Johnson,1986-12-01,M,3,29,0,-0.020520676644555657,1,Website,0.23158594536602944,1
C0971,1,Cynthia,Mitchell,2069-06-02,F,9,11,1,1.3946984022903213,1,Website,-1.8239838830352588,2
C0972,1,Sandra,Evans,1964-09-16,F,9,1,0,1.3946984022903213,0,Agency,0.7764357794001059,1
C0973,1,Charles,Stone,1992-12-03,M,9,8,1,-0.7281302161119941,0,Client,0.08299053608400861,0
C0974,1,Michael,Hansen,1961-05-22,M,9,27,0,-1.4357397555794327,0,Agency,0.8507334840411163,0
C0975,1,Gregory,Reyes,2046-07-09,M,9,48,0,0.6870888628228828,0,Website,-1.2543681474541788,2
C0976,1,Ryan,Miller,1983-07-18,M,9,8,0,0.6870888628228828,1,Website,0.3058836500070399,1
C0977,1,Ryan,James,1996-04-07,M,9,8,0,-1.4357397555794327,0,Agency,-0.016073070104005275,0
C0978,1,Lauren,Brown,2063-11-11,F,9,8,0,0.6870888628228828,1,Website,-1.6753884737532379,2
C0979,1,Madison,Roberts,1940-02-25,F,2,40,1,0.6870888628228828,0,Website,1.3708174165281892,1
C0980,1,Daniel,Davis,1942-01-13,M,9,27,1,-1.4357397555794327,1,Website,1.3212856134341822,0
C0981,1,Jessica,Stewart,1961-11-14,F,9,8,1,-1.4357397555794327,0,Website,0.8507334840411163,0
C0982,1,Joyce,Jackson,2061-07-08,F,2,22,1,1.3946984022903213,1,Agency,-1.625856670659231,2
C0983,1,Brittany,Freeman,1994-06-21,F,5,30,0,0.6870888628228828,0,Website,0.03345873299000167,1
C0984,1,Mark,Johnson,2062-12-03,M,2,5,0,1.3946984022903213,1,Agency,-1.6506225722062344,2
C0985,1,Ruth,Griffin,1954-10-15,F,9,8,0,-1.4357397555794327,1,Website,1.0240947948701407,0
C0986,1,Jacqueline,Ward,1981-10-18,F,7,42,0,-0.7281302161119941,0,Website,0.35541545310104683,0
C0987,1,Maria,Johnson,1967-10-22,F,5,30,0,-1.4357397555794327,1,Agency,0.7021380747590954,0
C0988,1,Douglas,Cooper,1988-04-21,M,9,47,0,-0.020520676644555657,1,Agency,0.1820541422720225,1
C0989,1,Amber,Cook,1946-10-19,F,9,37,0,0.6870888628228828,0,Website,1.2222220072461683,1
C0990,1,Carl,Carter,1942-01-21,M,9,48,0,0.6870888628228828,0,Website,1.3212856134341822,1
